type,hedge_threshold,hedge_upgrade,hedge_ratio,hedge_profit,hedge_stop,long_trades,long_invested,long_profit,long_return,short_trades,short_invested,short_profit,short_return,total_profit,total_return
헷징,4,5,1.0,12,-20,105,384000,14025.137609470941,3.652379585799724,52,328000.0,-9348.300759352966,-2.8500916949246844,4676.836850117976,0.656859108162637
헷징,3,3,1.25,10,-15,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-7658.114748659003,-1.276352458109834,6367.022860811938,0.647055168781701
헷징,3,3,1.25,10,-20,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-7741.907972100475,-1.2903179953500792,6283.229637370467,0.6385395972937467
헷징,3,3,1.0,12,-10,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-8516.932997918038,-1.7743610412329247,5508.204611552903,0.637523681892697
헷징,2,3,1.0,8,-15,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-8425.960906547267,-1.6784782682365071,5599.176702923674,0.6319612531516562
헷징,3,3,1.25,5,-10,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-7807.117074082627,-1.301186179013771,6218.020535388314,0.6319126560353977
헷징,3,3,1.25,10,-12,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-7819.740360943975,-1.3032900601573292,6205.397248526966,0.6306298016795697
헷징,2,3,1.25,10,-15,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-7647.110095307071,-1.2186629633955492,6378.02751416387,0.6305514101990973
헷징,2,3,1.0,5,-15,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-8549.092427735903,-1.703006459708347,5476.045181735039,0.6180637902635484
헷징,3,3,1.25,5,-12,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-7959.769892959248,-1.326628315493208,6065.367716511693,0.6163991581820827
헷징,2,3,1.25,5,-12,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-7801.461398618972,-1.24326078065641,6223.676210851969,0.6152917657787413
헷징,4,5,1.25,10,-15,105,384000,14025.137609470941,3.652379585799724,52,410000.0,-9326.558463756734,-2.2747703570138373,4698.579145714208,0.5917605976970035
헷징,4,3,1.25,10,-20,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-8857.34572027827,-1.7670515152674853,5167.791889192671,0.5837663811570372
헷징,2,3,1.25,8,-12,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-8191.733720185027,-1.305455572937853,5833.403889285914,0.5767082441211977
헷징,4,3,1.25,8,-20,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-8922.864099912525,-1.7801225136982595,5102.273509558416,0.5763652651294454
헷징,2,3,1.0,12,-20,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-8943.98045981472,-1.7816694143057212,5081.157149656221,0.573494034949912
헷징,2,3,1.25,12,-10,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-8412.138001915475,-1.34057976126143,5612.999607555466,0.5549183991651474
헷징,3,3,1.25,5,-20,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-8583.851203046635,-1.4306418671744392,5441.286406424306,0.5529762608154782
헷징,3,3,1.25,12,-20,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-8605.850498982485,-1.434308416497081,5419.287110488456,0.5507405600089894
헷징,4,3,1.25,5,-20,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-9167.98137758098,-1.829023716225632,4857.156231889961,0.5486762193606282
헷징,2,3,1.0,8,-10,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-9260.244465063017,-1.8446702121639476,4764.893144407924,0.5377983232966055
헷징,4,5,1.25,10,-20,105,384000,14025.137609470941,3.652379585799724,52,410000.0,-9833.887082964548,-2.3985090446254995,4191.250526506394,0.5278653056053393
헷징,2,3,1.25,10,-10,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-8870.606814234508,-1.4136425201967344,5154.530795236433,0.5095927627519954
헷징,4,3,1.25,12,-10,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-9520.712873987719,-1.8993940895736097,4504.424735483222,0.5088308088656562
헷징,3,3,1.25,12,-12,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-9021.847165187502,-1.503641194197917,5003.290444283439,0.5084644760450648
헷징,2,3,1.0,10,-20,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-9530.224793332016,-1.8984511540502025,4494.912816138925,0.5073265029502173
헷징,3,3,1.25,8,-15,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-9082.77535857823,-1.5137958930963717,4942.362250892711,0.5022725864728365
헷징,4,3,1.25,12,-15,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-9580.783944794868,-1.9113783431012208,4444.353664676073,0.5020450341345465
헷징,3,3,1.25,12,-15,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-9085.221552902527,-1.514203592150421,4939.916056568414,0.50202398948866
헷징,3,5,1.25,12,-20,105,384000,14025.137609470941,3.652379585799724,68,411250.0,-10038.038876876966,-2.4408605171737303,3987.098732593975,0.5013641914610468
헷징,3,3,1.25,8,-20,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-9204.068582019696,-1.5340114303366161,4821.069027451245,0.48994603937512654
헷징,3,3,1.25,10,-10,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-9325.706200639434,-1.554284366773239,4699.431408831508,0.47758449276742965
헷징,4,5,1.25,8,-15,105,384000,14025.137609470941,3.652379585799724,52,410000.0,-10249.921978498964,-2.499980970365601,3775.2156309719776,0.4754679635984858
헷징,4,3,1.0,12,-20,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-10292.855075143187,-2.5667967768436872,3732.2825343277545,0.4754500043729623
헷징,3,3,1.25,8,-12,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-9356.900970863195,-1.5594834951438656,4668.2366386077465,0.4744142925414377
헷징,4,5,1.0,10,-10,105,384000,14025.137609470941,3.652379585799724,52,328000.0,-10751.54270078409,-3.2779093599951494,3273.5949086868513,0.459774565826805
헷징,2,3,1.25,5,-10,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-9397.176704191877,-1.4975580405086657,4627.960905279064,0.4575344444171096
헷징,4,5,1.25,5,-10,105,384000,14025.137609470941,3.652379585799724,53,421250.0,-10354.091740790574,-2.457944626893905,3671.0458686803668,0.45588896227014797
헷징,4,5,1.25,8,-20,105,384000,14025.137609470941,3.652379585799724,52,410000.0,-10982.25059770678,-2.6785977067577513,3042.887011764162,0.3832351400206753
헷징,4,5,1.25,5,-20,105,384000,14025.137609470941,3.652379585799724,53,421250.0,-10961.100920797742,-2.602041761613707,3064.036688673199,0.38050750557878904
헷징,3,3,1.25,8,-10,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-10379.689830140424,-1.729948305023404,3645.4477793305177,0.37047233529781687
헷징,3,5,1.25,10,-20,105,384000,14025.137609470941,3.652379585799724,68,411250.0,-11127.534399801883,-2.705783440681309,2897.603209669058,0.3643638113384543
헷징,2,3,1.25,8,-15,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-10532.451133184079,-1.6784782682365065,3492.6864762868627,0.34529772380492957
헷징,3,3,1.25,12,-10,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-10646.166247397552,-1.7743610412329254,3378.971362073389,0.34339139858469403
헷징,2,3,1.25,5,-15,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-10686.365534669878,-1.703006459708347,3338.7720748010634,0.3300812728424185
헷징,3,5,1.25,8,-20,105,384000,14025.137609470941,3.652379585799724,69,421250.0,-11456.341484285747,-2.7196062870708007,2568.796125185194,0.31900603852035936
헷징,3,5,1.25,5,-15,105,384000,14025.137609470941,3.652379585799724,69,421250.0,-11498.516453579718,-2.729618149217737,2526.6211558912237,0.31376853845280644
헷징,4,5,1.25,12,-15,105,384000,14025.137609470941,3.652379585799724,52,410000.0,-11537.044425420685,-2.81391327449285,2488.0931840502562,0.313361861971065
헷징,4,5,1.0,8,-10,105,384000,14025.137609470941,3.652379585799724,52,328000.0,-11811.54270078409,-3.6010800917024666,2213.5949086868513,0.31089816133242293
헷징,4,5,1.25,12,-20,105,384000,14025.137609470941,3.652379585799724,52,410000.0,-11685.37594919121,-2.8500916949246853,2339.7616602797316,0.29468030985890825
헷징,3,5,1.0,5,-20,105,384000,14025.137609470941,3.652379585799724,69,337000.0,-11912.964550021692,-3.5350043175138555,2112.173059449249,0.29295049368228143
헷징,2,3,1.25,12,-20,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-11179.975574768394,-1.7816694143057203,2845.1620347025473,0.2812814666043052
헷징,2,3,1.0,5,-20,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-11718.194332682468,-2.334301659896906,2306.9432767884737,0.2603773450099857
헷징,2,3,1.0,8,-20,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-11838.49762363362,-2.3582664588911597,2186.6399858373206,0.2467990954669662
헷징,2,3,1.25,8,-10,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-11575.305581328765,-1.8446702121639464,2449.8320281421766,0.24219792665765463
헷징,2,3,1.25,10,-20,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-11912.780991665017,-1.8984511540502018,2112.3566178059245,0.20883406997586995
헷징,4,5,1.0,12,-10,105,384000,14025.137609470941,3.652379585799724,52,328000.0,-12654.614064126923,-3.8581140439411348,1370.5235453440182,0.19248926198651942
헷징,4,3,1.25,12,-20,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-12866.06884392898,-2.566796776843687,1159.0687655419606,0.13093123587031466
헷징,4,5,1.25,10,-10,105,384000,14025.137609470941,3.652379585799724,52,410000.0,-13439.428375980113,-3.2779093599951494,585.7092334908284,0.07376690598121265
헷징,2,3,1.25,5,-20,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-14647.742915853081,-2.334301659896905,-622.60530638214,-0.06155267487712704
헷징,2,3,1.25,8,-20,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-14798.122029542026,-2.3582664588911597,-772.984420071085,-0.07641961641829807
헷징,4,5,1.25,8,-10,105,384000,14025.137609470941,3.652379585799724,52,410000.0,-14764.428375980116,-3.6010800917024675,-739.2907665091752,-0.0931096683260926
헷징,3,5,1.25,5,-20,105,384000,14025.137609470941,3.652379585799724,69,421250.0,-14891.205687527112,-3.5350043175138546,-866.0680780561706,-0.10755269519480543
헷징,4,5,1.25,12,-10,105,384000,14025.137609470941,3.652379585799724,52,410000.0,-15818.267580158656,-3.8581140439411357,-1793.1299706877144,-0.2258350089027348
